LEI,bank_name,vasicek_class,vintage_date,pd_pct,lgd_pct,ead_eur_m,rwa_eur_m,density,source,page
549300NYKK9MWM7GGW15,ING Groep,corporate,2024-12-31,1.81,14.43,327826,59209,0.1800,ING Additional Pillar III 2024 EU CR6 IRB (raw class-total),48
549300NYKK9MWM7GGW15,ING Groep,sme_corporate,2024-12-31,6.12,27.39,47644,26144,0.5500,ING Additional Pillar III 2024 EU CR6 IRB (raw class-total),47
549300NYKK9MWM7GGW15,ING Groep,mortgage,2024-12-31,1.46,22.61,336546,44971,0.1300,ING Additional Pillar III 2024 EU CR6 IRB (raw class-total),50
549300NYKK9MWM7GGW15,ING Groep,qrre,2024-12-31,3.75,22.50,14592,3762,0.2600,ING Additional Pillar III 2024 EU CR6 IRB (raw class-total),49
549300NYKK9MWM7GGW15,ING Groep,other_retail,2024-12-31,6.39,39.90,4636,1774,0.3800,ING Additional Pillar III 2024 EU CR6 IRB (raw class-total),51
549300NYKK9MWM7GGW15,ING Groep,bank,2024-12-31,0.39,19.79,47295,8576,0.1800,ING Additional Pillar III 2024 EU CR6 IRB (raw class-total),45
